,word,count
21153,office!se,1
21154,roberta,1
21155,bisu,1
21156,povo.#forabolsonaro#forabolsonaros#quarentena,1
21157,p*****s,1
21158,#bestmusicvideo..,1
21159,ai!#porbolsonaroselva,1
21160,#pyongeliminado..,1
21161,musica??#voltapyong,1
21162,atrapalhar,1
21163,nes..,1
21164,head,1
21165,leva-la,1
21166,busca-la,1
21167,dispensamos,1
21168,#endemia..,1
21169,#udemo,1
21170,seduc,1
21171,tecnica,1
21172,desengordurante,1
21173,desinfetante,1
21174,pacientes.,1
21175,@stackoverflow,1
21176,ess..,1
21177,revertido,1
21178,discutido,1
21179,paralizacao,1
21180,violado,1
21181,abc,1
21182,paralisar??#quarentena,1
21183,#taquara,1
21184,ruralista,1
21185,ultra-conservador,1
21186,ultra-direita.mas,1
21187,pass..,1
21188,office:..,1
21189,optou,1
21190,inicialmente,1
21191,@slackhq,1
21192,anitta!vale,1
21193,esqueca:hoje,1
21194,maneiras,1
21195,"@trello,..",1
21196,@zoomeducation,1
21197,@microsoftteams,1
21198,casa?conheca,1
21199,isolament..,1
21200,ruas.#coronavirus..,1
21201,#controleremoto,1
21202,conscientizar???,1
21203,perdas,1
21204,bondoso.#quarentena,1
21205,complexo,1
21206,apitar,1
21207,entoar,1
21208,cantic..,1
21209,gordo,1
21210,@govbrmedida,1
21211,populacao:,1
21212,concessao,1
21213,desempre..,1
21214,limonada,1
21215,'''empregada,1
21216,faleceu,1
21217,vol..,1
21218,#fiqueemcasa#oucaforro,1
21219,#familia#forro24hs,1
21220,tropical,1
21221,facil..,1
21222,liga:,1
21223,profundo,1
21224,horoscopo,1
21225,"casa,#quarentena",1
21226,fm,1
21227,pouco..,1
21228,barulhos,1
21229,casas!!!,1
21230,fumo,1
21231,vendendo,1
21232,udemy,1
21233,"domestika,..",1
21234,10h,1
21235,13h,1
21236,amassadas,1
21237,lactea,1
21238,imgina,1
21239,#leituranacama,1
21240,@castbox,1
21241,''comedias..,1
21242,causado,1
21243,rally,1
21244,gude,1
21245,conviccao...#coronavirusnobrasil,1
21246,#fechemasfronteiras,1
21247,reservar,1
21248,casa!?,1
21249,tempo.#coronavarius,1
21250,#tenso,1
21251,#ansiosa,1
21252,#vidadeenfermeira,1
21253,acostuma,1
21254,socidade,1
21255,empreendimentos,1
21256,fornece..,1
21257,corpao,1
21258,marcelle,1
21259,positivo..,1
21260,@fiesp,1
21261,"empatia,mais",1
21262,consciencia!??#quarentena..,1
21263,@bahianoticias,1
21264,graca!????#coronavirusnobrasil,1
21265,contaminada,1
21266,#3dia,1
21267,sapo,1
21268,#empresariaonline,1
21269,amarelo,1
21270,pato,1
21271,durant..,1
21272,acompanha-los,1
21273,saidas,1
21274,tour?,1
21275,sororidade...fiquem,1
21276,arrastou,1
21277,320,1
21278,suando,1
21279,esbarrando,1
21280,sile..,1
21281,quarentena!??#quarentena,1
21282,mae:#coronaviruschallenge,1
21283,bloqueada?,1
21284,tocou,1
21285,aparecem,1
21286,caoseu:...#perguntacorona,1
21287,#voceestadeferias,1
21288,#opodcastedelas2020,1
21289,le..,1
21290,??????vamos,1
21291,juntas!.#covid19,1
21292,adiou,1
21293,estressando,1
21294,tds!#quarentena,1
21295,pugliesi,1
21296,pendentes,1
21297,envio?,1
21298,cinquenta!,1
21299,estado..,1
21300,#mar,1
21301,#jpdown,1
21302,#down?ssyndrome,1
21303,#cisco,1
21304,#ciscodobrasil,1
21305,#pilulasdenegocios,1
21306,#marcicabral,1
21307,domesticos,1
21308,pagamento!,1
21309,"familias,..",1
21310,#reflection,1
21311,@juzao,1
21312,doguineos,1
21313,13:35,1
21314,hrs.esse,1
21315,tweet.#quarentena,1
21316,#aulassuspensas,1
21317,#fflchusp,1
21318,#feusp,1
21319,#psicanalise,1
21320,#psicanaliseinfantil,1
21321,#licenciatura,1
21322,#cienciassociais..,1
21323,abraao!,1
21324,@felo,1
21325,@monicaiozzi12,1
21326,#pequenosnegocios,1
21327,@taischab,1
21328,preto!!,1
21329,prevenirmos,1
21330,multiplica,1
21331,multidoes,1
21332,expor-se,1
21333,ati..,1
21334,3215-5230,1
21335,061,1
21336,parame..,1
21337,mensagemtudo,1
21338,respondamvai,1
21339,importantepor,1
21340,espera..,1
21341,globalizada,1
21342,cszinho,1
21343,resposta:,1
21344,contagi..,1
21345,hadson,1
21346,eliminados,1
21347,bracos,1
21348,socorro?,1
21349,coronavirus...#perguntacorona,1
21350,noe,1
21351,animais.jose,1
21352,casase,1
21353,fdp?,1
21354,oito,1
21355,homem:,1
21356,",rbd",1
21357,scooby,1
21358,doo,1
21359,adequadamente,1
21360,#blackmirror,1
21361,temporal?agora,1
21362,calamidades,1
21363,servos,1
21364,mente:assiste,1
21365,dancando..,1
21366,voces?a,1
21367,assim#covid19brasil,1
21368,implorar,1
21369,cobrando,1
21370,blz!,1
21371,pensa:,1
21372,cobrarem..,1
21373,testando..,1
21374,sabatico.#coronavirusnobrasil,1
21375,para:,1
21376,corrigir,1
21377,weekers,1
21378,nervosas,1
21379,assim.#quarentena,1
21380,#tardeboa,1
21381,?ces?,1
21382,jogo?,1
21383,?to,1
21384,"ferrada,..",1
21385,saudacao,1
21386,wakanda,1
21387,joaquin,1
21388,phoenix,1
21389,:a,1
21390,quenga,1
21391,alunas!,1
21392,sagrado,1
21393,sombrio!,1
21394,reco..,1
21395,otm,1
21396,site..,1
21397,teorizando,1
21398,bloqueados,1
21399,@mauriciodesousa,1
21400,instrutivo,1
21401,dias.#homeoffice,1
21402,cumpri-lo,1
21403,?ter,1
21404,cumpra,1
21405,assinaturas,1
21406,#arwen,1
21407,desfila,1
21408,@henriquefsm,1
21409,alegrias,1
21410,#meubb,1
21411,#mybaby,1
21412,#rott,1
21413,@turmadamonica,1
21414,casaaaa,1
21415,deus????,1
21416,#distanciamientosocial,1
21417,causado..,1
21418,sim!ajudem,1
21419,#fiqueemcasa#nocalordaemocao,1
21420,#vasco,1
21421,#crvg,1
21422,#sociogigante,1
21423,#ovascoepraquemacredita..,1
21424,seguintes,1
21425,areas:,1
21426,obstetricia,1
21427,advocacia,1
21428,eguchi,1
21429,estudio.#hardcorepunk,1
21430,#rottweiler,1
21431,dq,1
21432,2to,1
21433,organizando?,1
21434,viciadas,1
21435,loucas,1
21436,???faca,1
21437,planeje,1
21438,tambem.#quarentena,1
21439,ok.cuidando,1
21440,dois..,1
21441,discernimento,1
21442,certo.foram,1
21443,cosmickids,1
21444,@dittacuja,1
21445,#fiqueemcasasomente,1
21446,serio!,1
21447,outros!em,1
21448,mindinho,1
21449,dolorido,1
21450,gruda,1
21451,quarentena:1?assista,1
21452,favorito??2?faca,1
21453,arrasadoras,1
21454,sky,1
21455,eles:sportvcinemax,1
21456,telecinemegapi..,1
21457,estagiaria#homeoffice,1
21458,#letswork,1
21459,#reformadaprevidencia,1
21460,#dataprev,1
21461,dataprev,1
21462,4-,1
21463,destinado,1
21464,pudermos,1
21465,#thrashmetal,1
21466,#gravacao,1
21467,#album,1
21468,hein!?,1
21469,coloquemos,1
21470,?????????esse,1
21471,risca:..,1
21472,stupid,1
21473,analises,1
21474,#processeasinimiga:pagendamento,1
21475,esculhambacao,1
21476,#bocadelobo,1
21477,assusta?#fiqueemcasa,1
21478,16.essa,1
21479,14e,1
21480,internado,1
21481,10ele,1
21482,apareceram,1
21483,podemo..,1
21484,@g1,1
21485,presta,1
21486,povo!!,1
21487,caramba!!!,1
21488,#euavisei,1
21489,frequentarem,1
21490,disseminada,1
21491,execradas,1
21492,seus..,1
21493,mendonca,1
21494,detonada,1
21495,polemico,1
21496,#cantorasertaneja..,1
21497,convidar,1
21498,musicos,1
21499,evangelicas,1
21500,espumantes,1
21501,vinhos,1
21502,passada:,1
21503,showzin,1
21504,#cecap,1
21505,desacumulando,1
21506,acumulo,1
21507,roteiro,1
21508,dev..,1
21509,moveis!,1
21510,snoppy,1
21511,#juntoscontraocoronavirus,1
21512,publico.#18mcontraocorona#grevenacionaldoservicopublico#fiqueemcasa,1
21513,#quarentena:como,1
21514,douglas,1
21515,realcorouna,1
21516,pagaaa,1
21517,futebolzinho,1
21518,pertinentes,1
21519,8.995,1
21520,il..,1
21521,xavi,1
21522,#nananachallenge,1
21523,timeline.#stayathome,1
21524,render!,1
21525,milhares?,1
21526,entao...#coronavirusnobrasil..,1
21527,cance..,1
21528,histerias...#canceletudo#fiqueemcasa,1
21529,exodo12,1
21530,brasilontemconfirmados:,1
21531,234suspeitos:,1
21532,2.064hojeconfirmados:,1
21533,350suspeitos:,1
21534,achas,1
21535,bbb#quarentena,1
21536,#allsportstv,1
21537,restaurada,1
21538,quadrado.'',1
21539,momento:,1
21540,imundos,1
21541,higienizem,1
21542,gentee,1
21543,ameacador..,1
21544,??sanidade,1
21545,necessario!,1
21546,pet,1
21547,preferirem,1
21548,curral,1
21549,segregacao,1
21550,pedirmos,1
21551,diario..,1
21552,#respeitoaoproximo,1
21553,#coronavirus',1
21554,iniciantes,1
21555,@thiago,1
21556,desaparecida,1
21557,@vitaurino,1
21558,arriscar,1
21559,home-office?no,1
21560,trago,1
21561,lhe..,1
21562,barulho!,1
21563,#janelascontrabolsonaro..,1
21564,traduzindo:,1
21565,tatuape,1
21566,#cotonavirus,1
21567,pagassemos,1
21568,viriam..,1
21569,ninguem.decidi,1
21570,fosforos,1
21571,espantar,1
21572,sons???????,1
21573,#quarentena#quarentou,1
21574,series...atualizando,1
21575,daquilo,1
21576,empurrando,1
21577,pegavam,1
21578,?reduzir,1
21579,aglomeracoes?,1
21580,aataaaenquanto,1
21581,levarem,1
21582,analisara,1
21583,feitos..,1
21584,joicejuliane,1
21585,funcione,1
21586,22...,1
21587,?.??????????????????,1
21588,@gihcrvg,1
21589,#yomequedoencasa??,1
21590,#stayathome??,1
21591,#quedatacasa??:,1
21592,fc,1
21593,barcelona..,1
21594,130,1
21595,adotam,1
21596,fonte:..,1
21597,parte?!?....#rededesupermercados,1
21598,#macdonalds,1
21599,#carrefour,1
21600,#starbucks,1
21601,panelaco..,1
21602,#sarcasm,1
21603,deslocamentos,1
21604,#recife..,1
21605,@wefbookclub#xocoronavirus,1
21606,#foiquarentena,1
21607,aquece,1
21608,recebo,1
21609,caverna,1
21610,fac..,1
21611,colo..,1
21612,prosseguir,1
21613,#quarentou,1
21614,insanidade,1
21615,#corinnavirus,1
21616,negar,1
21617,horario..,1
21618,@capuchinopress,1
21619,#homeoffice.????,1
21620,@lucasfresno..,1
21621,??vo,1
21622,ina,1
21623,rosquinha.muita,1
21624,chateado,1
21625,8927,1
21626,8995.#quarentena,1
21627,"corona,to",1
21628,#quatro,1
21629,seguidos,1
21630,#roommate,1
21631,#mate,1
21632,romantica!,1
21633,#bomdiafoxquarta,1
21634,palhi..,1
21635,@neena,1
21636,carol,1
21637,@karolinehuggen1,1
21638,#fresno15anos,1
21639,#dvd15anos,1
21640,#fresno,1
21641,3342-2280,1
21642,irritantes,1
21643,musiquinhas,1
21644,motoboys,1
21645,??que,1
21646,arejad..,1
21647,espacial,1
21648,grito!,1
21649,@niveakalmar,1
21650,inss,1
21651,#sache,1
21652,hoje#bolsonaroacabou#forabolsonaro#janelascontrabolsonaro#quarentena,1
21653,#dia02,1
21654,comperve,1
21655,exclusivamente,1
21656,diaa,1
21657,forma!!!,1
21658,quint..,1
21659,office.#coronavirusnobrasil,1
21660,cagada...#quarentena,1
21661,tudo!!!o,1
21662,titulo,1
21663,voces:#fiqueemcasa,1
21664,memes!!,1
21665,protege-te,1
21666,outros!????.#stayhome,1
21667,????#ligaportugal,1
21668,#dgs,1
21669,engarrafamento,1
21670,#epicgames,1
21671,iraniana,1
21672,verbal!!!!,1
21673,nelas????veja,1
21674,felizes,1
21675,daqu..,1
21676,casamento!,1
21677,'??????,1
21678,gas..,1
21679,assumi,1
21680,viesse,1
21681,aceitou,1
21682,excessiva,1
21683,#naotemmaisubar,1
21684,realizada,1
21685,''toda,1
21686,coerente,1
21687,demais:-..,1
21688,estudos.para,1
21689,escutaram:-,1
21690,comica,1
21691,inusitada,1
21692,22h45,1
21693,@bandtv,1
21694,exibe,1
21695,''encalhados''..,1
21696,#restealamaison,1
21697,@jeffinhocout,1
21698,@opahvanessa,1
21699,falsinho#quarentena,1
21700,mangueira,1
21701,ligada..,1
21702,playstataco??,1
21703,isolamento!,1
21704,#esporte,1
21705,#eunaquarentena,1
21706,e...adivinhem?meus,1
21707,evangelizei,1
21708,#festadopijama,1
21709,boloboro,1
21710,casa!#ironmaiden,1
21711,arquivo,1
21712,????[pt]arff!bem-vindos,1
21713,estabilizar,1
21714,florescer,1
21715,#esports,1
21716,fertil,1
21717,????@rtogro#quarentena#covid19,1
21718,@aalicescr,1
21719,serie!,1
21720,colo,1
21721,nenenzinho,1
21722,03#quarentena,1
21723,miserere..,1
21724,amor...achei,1
21725,arff,1
21726,2019!??em,1
21727,foto..,1
21728,hospital!quase,1
21729,escorreu,1
21730,lagrima!#stayhome,1
21731,estao?por,1
21732,psicologica,1
21733,ociosidade,1
21734,cabeca..,1
21735,solt..,1
21736,tiete,1
21737,sonicwall,1
21738,montanha,1
21739,russa,1
21740,ai...em,1
21741,apaixonada??????????#quintaligadajusticasdv..,1
21742,quarentena...#covid,1
21743,#atencao..,1
21744,maisa,1
21745,apartamento,1
21746,preparada!,1
21747,wish.....,1
21748,compro,1
21749,som.boa,1
21750,heineken,1
21751,este..,1
21752,cortinas,1
21753,fadona,1
21754,@gtomaazzoni,1
21755,??@leomello1909,1
21756,stra..,1
21757,hill,1
21758,maldicao,1
21759,telefonistas,1
21760,#choro,1
21761,#musicabrasileira..,1
21762,#boca,1
21763,perguntas?,1
21764,#quarentena2,1
21765,pescoco,1
21766,??6,1
21767,ai...#coronavirusnobrasil,1
21768,galera!!,1
21769,maracana,1
21770,''abracar'',1
21771,possivel!,1
21772,??????boa,1
21773,?????#fiqueemcasa..,1
21774,comprou,1
21775,higienicos,1
21776,e!,1
21777,''ficar'',1
21778,vozao,1
21779,'@miltonneves,1
21780,vlog,1
21781,karalheo,1
21782,@rosana,1
21783,aqui.peco,1
21784,maximo!..,1
21785,@gestupidas,1
21786,@silvaoficial,1
21787,instrumentos,1
21788,dedicando,1
21789,inabi..,1
21790,duvidosa,1
21791,equivaleria,1
21792,aca..,1
21793,tosa,1
21794,cachorrineos,1
21795,docura,1
21796,faculda..,1
21797,pandemia@anthonyhopkins,1
21798,#iloveyou,1
21799,#thankyou,1
21800,poderoso,1
21801,#fiqueemcasaadote,1
21802,orientacao.por,1
21803,??assistam,1
21804,abaixo!#fiqueemcasa,1
21805,sororidade,1
21806,chama!,1
21807,guentar,1
21808,suspensa..,1
21809,voa,1
21810,str..,1
21811,musica:,1
21812,#liberdadepratropa,1
21813,limita,1
21814,entenderem,1
21815,martelli!,1
21816,maravilhoso!,1
21817,experimentem,1
21818,bom!,1
21819,doritos,1
21820,isolar..,1
21821,#axe,1
21822,awardstudo,1
21823,hashtags,1
21824,funcionandopreciso,1
21825,conseguido,1
21826,#mister,1
21827,#zopilotefla,1
21828,#zopimoji,1
21829,du,1
21830,????.........#quarentena,1
21831,#food,1
21832,#mae,1
21833,#donadecasa,1
21834,#vizinhasdolar..,1
21835,contabil,1
21836,=#coronavirusnobrasil#coronavirus#quarentena,1
21837,amiguinha,1
21838,@rogerio85884023,1
21839,antenados!,1
21840,peeling,1
21841,quimico,1
21842,mother,1
21843,vista.#quarentena,1
21844,juliavra,1
21845,netiflix,1
21846,zopimoji!,1
21847,venceu,1
21848,basicamente,1
21849,#onlone,1
21850,bandido#coronavirus,1
21851,da-lhe,1
21852,bolcachas,1
21853,telefunksoul:,1
21854,telefunksoul,1
21855,2020podemos,1
21856,3*,1
21857,ninguem!#corona,1
21858,#streetphotography,1
21859,#angulos,1
21860,#passarela,1
21861,#mundosemninguem..,1
21862,instadefinitivamente:,1
21863,#fgv,1
21864,melhor:..,1
21865,relutar,1
21866,busco,1
21867,comecamos...#homeoffice,1
21868,pele!,1
21869,estressante,1
21870,tiroteio,1
21871,#codwarzone,1
21872,#vamosjuntos,1
21873,#quarentena3dia,1
21874,quarentena:fiz,1
21875,#quarentena:lido.minha,1
21876,palavras:,1
21877,cirurgic..,1
21878,participativo,1
21879,bati,1
21880,evit..,1
21881,entediado..,1
21882,box..,1
21883,couve-flor,1
21884,#quote,1
21885,romantico,1
21886,#conto,1
21887,'?o,1
21888,filezin'..,1
21889,gratinada,1
21890,quarentena?hoje,1
21891,brabos!!!..,1
21892,#cafelovers,1
21893,estocam,1
21894,school,1
21895,@skybrasil,1
21896,#heisenberg,1
21897,normal!!!@juninho8971,1
21898,coracao..,1
21899,brigando..,1
21900,##quarentena,1
21901,abaetetuba,1
21902,nada:#quarentena,1
21903,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,1
21904,?????#quarentena#coronavirus#covid19,1
21905,...#selfportrait,1
21906,hehehe#quarentena,1
21907,#actor,1
21908,#harrypotter,1
21909,#corongavibes,1
21910,durmo,1
21911,cara.#quarentena,1
21912,3:bati,1
21913,freezer,1
21914,derrubou,1
21915,tranquilo...tudo,1
21916,#quarentena!!tudo,1
21917,empresa..,1
21918,okacademia,1
21919,abstinencia!,1
21920,#mengo,1
21921,vairys,1
21922,..in,1
21923,sha,1
21924,casa!primeiro,1
21925,compramos,1
21926,batemos,1
21927,empurra,1
21928,rbd,1
21929,comeria,1
21930,pedaco,1
21931,ferias.#fiqueemcasa,1
21932,okquarentena,1
21933,okcompra,1
21934,instantes,1
21935,okbrota,1
21936,balanca,1
21937,fez!..,1
21938,resto!...#repost,1
21939,@davif,1
21940,fotografar,1
21941,queri..,1
21942,quadradinho,1
21943,8#coronavirusbrasil,1
21944,chefe?,1
21945,assim?#martin1702,1
21946,#bebemartin..,1
21947,marabilhosa..,1
21948,alternando,1
21949,abacaxi,1
21950,@#quarentena,1
21951,#rms,1
21952,compasso!,1
21953,ngm:nayra:,1
21954,fiz.#quarentena,1
21955,merdas,1
21956,finalizar:,1
21957,videocall,1
21958,explodindo!,1
21959,#diariodaquarentenadiario,1
21960,professsores,1
21961,#coronanorj,1
21962,dobrou,1
21963,@vocenaosabiaq,1
21964,brasilwiros,1
21965,revezando,1
21966,alento,1
21967,mayra,1
21968,fura,1
21969,orelha#quarentena,1
21970,plenitude,1
21971,#coronaveirus,1
21972,sindicatos,1
21973,intervir,1
21974,rapida..,1
21975,????minha,1
21976,rotina:?acordarcade,1
21977,manha?tv,1
21978,celular?almoco?treino,1
21979,exercicios?banho?fotos..,1
21980,poxaaaaaaaa,1
21981,#quarentenatrigesimo,1
21982,#sofrimentonerd,1
21983,#quartafeira,1
21984,profissionais..,1
21985,@cnte,1
21986,companheiroooooooo,1
21987,#bolsopata,1
21988,eu:-,1
21989,fruit..,1
21990,verd,1
21991,21:25:50],1
21992,21:25:40],1
21993,!!!!!eu,1
21994,assistir..,1
21995,#panelaco..,1
21996,escravizada,1
21997,"2020,3",1
21998,baixo..,1
21999,privilegios,1
22000,#medidasdehigiene,1
22001,dias?!,1
22002,continuei,1
22003,livro-,1
22004,apavorado,1
22005,vindo-,1
22006,calen..,1
22007,#frizzmidia,1
22008,????????????!,1
22009,brasil#corona,1
22010,valadao..,1
22011,caotico,1
22012,imprevisivel#dia2,1
22013,corona?..,1
22014,?time?,1
22015,pinkfloyd,1
22016,#quarentona,1
22017,derruba,1
22018,bolsonaro?!#panelaco18m,1
22019,#18,1
22020,#dia78,1
22021,#photogrid,1
22022,idosos!!,1
22023,@netflixbrasil..,1
22024,respostas,1
22025,burit..,1
22026,pista,1
22027,panelas.#quarentena,1
22028,please...,1
22029,#amosp,1
22030,#descansonerd,1
22031,central.#forabolsonaros,1
22032,@heleniseh,1
22033,quarentena???,1
22034,gritar...,1
22035,#panelaco18m#forabolsonaro#quarentenaquarentena:,1
22036,#divaficaemcasa,1
22037,adooooro!,1
22038,distrai,1
22039,@carlinhosmaiaof,1
22040,postagens,1
22041,escolhe,1
22042,@lodgelovato,1
22043,blind,1
22044,desistindo,1
22045,coracao!,1
22046,dia?!,1
22047,trupicada,1
22048,#bemquerer..,1
22049,rolou!,1
22050,evangelizacao,1
22051,#shalom,1
22052,janelaco,1
22053,desestressar,1
22054,lida,1
22055,@divaapereira,1
22056,assim...#coronavirus#quarentena,1
22057,vilas,1
22058,coraca..,1
22059,branco?,1
22060,intensas,1
22061,inteiros,1
22062,goiabada,1
22063,insano,1
22064,beyhive,1
22065,some..,1
22066,comecou?,1
22067,ponham,1
22068,casa???????#quarentena,1
22069,compa..,1
22070,brigas,1
22071,dependendo,1
22072,mini-missil...#fiqueemcasa#covid19#coronavirus#stayathomechallenge,1
22073,acre,1
22074,ceia,1
22075,@iftaty,1
22076,@lfp,1
22077,#fazerobem,1
22078,gestora,1
22079,vamu,1
22080,??#djmarcosted????????????????????????..,1
22081,"musica,a",1
22082,"mim,vou",1
22083,kkk.#quarentena,1
22084,??',1
22085,casa?..,1
22086,@7waves,1
22087,tambem...#unidosnaluta#covid19,1
22088,todo'',1
22089,''so,1
22090,coisa'',1
22091,??...#quarentena,1
22092,deixaaaaaaaaaaaaaaaaaaaaaaaaaa#quarentena,1
22093,tomate,1
22094,cansa,1
22095,busao,1
22096,amiges,1
22097,"telecine,..",1
22098,rabisco,1
22099,vergonhosa!..,1
22100,aleff,1
22101,alimentacao?.#quarentena..,1
22102,[oportunidade],1
22103,desbloquear,1
22104,vivo.galera,1
22105,mauromendesoficial,1
22106,cuidado.#fiqueemcasa,1
22107,farroupilha,1
22108,repasse,1
22109,todos.tambem,1
22110,@thewalkingdead,1
22111,filme:,1
22112,papas!,1
22113,assista!,1
22114,isso?#paredaofalso,1
22115,@poderosozumbao,1
22116,@pedrohssnts,1
22117,musculos,1
22118,favor!#covid19,1
22119,banho!,1
22120,'@pastormalafaia,1
22121,crowdfunding,1
22122,tuas,1
22123,milesima,1
22124,@nba,1
22125,calouros,1
22126,opcao!,1
22127,??????..#quarentena,1
22128,#rolandgopiano,1
22129,#boraestudar,1
22130,#piano,1
22131,#lovemusic,1
22132,#teclas,1
22133,abandonou,1
22134,ideologia,1
22135,sei..,1
22136,#tedioreinando,1
22137,reaaaal!,1
22138,claro!,1
22139,"amigos,..",1
22140,.#quarentena,1
22141,atuacao,1
22142,deles.#coroasvivos#fiqueemcasa#coronavirusbrasil,1
22143,@mp,1
22144,ap,1
22145,sabermos,1
22146,himym:,1
22147,marshall,1
22148,lily,1
22149,robin,1
22150,#5day,1
22151,netflix..o,1
22152,criaremos,1
22153,nasceram,1
22154,inundada,1
22155,"relaxem,..",1
22156,deram,1
22157,''pastor'',1
22158,movimentando,1
22159,''passa,1
22160,lados........,1
22161,noite!em,1
22162,ksksksksk,1
22163,aru,1
22164,queriaaa,1
22165,cura?,1
22166,?temos,1
22167,lados...todos,1
22168,real....',1
22169,#funk..,1
22170,#nbatwitter..,1
22171,????#panelaco,1
22172,assistindo..,1
22173,lasca,1
22174,obg,1
22175,entrego,1
22176,casa.*faca,1
22177,seguranca!*..,1
22178,arrisque,1
22179,........#followforfollowback,1
22180,#homem,1
22181,bauruzinho,1
22182,poker,1
22183,bananeira,1
22184,kkkkkk#coronaviruschallenge,1
22185,3:-,1
22186,entorpecendo,1
22187,adulta.#quarentena,1
22188,#forabozo,1
22189,aproveitar!em,1
22190,paiiii,1
22191,putooo,1
22192,esquerda..,1
22193,lado!,1
22194,#machomoda..,1
22195,#cearense2020,1
22196,toda#quarentena,1
22197,2o:30,1
22198,#panelacotododiaforabozo#panelaco18m,1
22199,#gnt,1
22200,tirada,1
22201,italia.#panelaco18m,1
22202,#bbbb20..,1
22203,piora,1
22204,latinha,1
22205,1chega,1
22206,capturado,1
22207,fura-quarentonas?#quarentena,1
22208,nutricionistas,1
22209,surreal..,1
22210,consequentemente,1
22211,#homenstatuados,1
22212,guarany,1
22213,por:,1
22214,nucleo,1
22215,controle..,1
22216,nilso,1
22217,@saidaquimeo,1
22218,largou,1
22219,origami,1
22220,'475,1
22221,''italia'',1
22222,#video,1
22223,baixarmos,1
22224,hahah..,1
22225,#tatuagem,1
22226,..#coronavirusbrasil,1
22227,bio..,1
22228,shounen,1
22229,recriei,1
22230,forcamas,1
22231,#marykay,1
22232,jogar?,1
22233,acontencendo#quarentena,1
22234,dia:minha,1
22235,quarentenaprimeiro,1
22236,besteiras,1
22237,??#ursinhopimpao,1
22238,baseada,1
22239,ligacoes,1
22240,acalmando,1
22241,@danielhrs,1
22242,@marisacmartins,1
22243,dive..,1
22244,beatrizlima.f,1
22245,instagram!,1
22246,acritica,1
22247,coronavirus??,1
22248,encerra,1
22249,ciclo,1
22250,puta!,1
22251,'lindo!,1
22252,208,1
22253,''conserva,1
22254,alma'',1
22255,#ccb,1
22256,#apazdedeus..,1
22257,'aproveitam,1
22258,''anne,1
22259,e''!#quarentena,1
22260,#annewithane,1
22261,??pede,1
22262,proce,1
22263,descorongado,1
22264,conclusao:,1
22265,aplicadas,1
22266,instrumental,1
22267,groove,1
22268,#homecoming,1
22269,pipuuuulllll,1
22270,@paulovictor2050,1
22271,#lavemasmaos..,1
22272,ninar,1
22273,#brasilcoronavirus,1
22274,contaminem,1
22275,faz.,1
22276,trancas,1
22277,#4dia,1
22278,discoteca,1
22279,vegas,1
22280,#instrumental,1
22281,parq..,1
22282,sophia,1
22283,bunca,1
22284,ping,1
22285,hipnotizou,1
22286,sono????,1
22287,bja..,1
22288,baratinhos,1
22289,#ursinhopimpao,1
22290,atendidos,1
22291,fucki..,1
22292,ne!?!!?,1
22293,#quarentena#janelascontrabolsonaro,1
22294,#acaboubolsonaro#forabolsonaro,1
22295,@danicardosx,1
22296,#saveannewithane',1
22297,troco!!!#quintaliberdadenosdv,1
22298,#quintaimperiodosdv,1
22299,selfish!,1
22300,primos:,1
22301,#chinesevirus..,1
22302,longa,1
22303,pijamas,1
22304,escolhendo,1
22305,navegando,1
22306,braz,1
22307,@fsprohabbo,1
22308,gabigas,1
22309,robinho,1
22310,cris..,1
22311,vamos!,1
22312,#coronavirususa,1
22313,ajudar!,1
22314,pagar..,1
22315,mexido,1
22316,frango,1
22317,assado,1
22318,lavei..,1
22319,'internet,1
22320,transpor,1
22321,espaci..,1
22322,peleia,1
22323,vs,1
22324,#toxoplasmose,1
22325,tempinho,1
22326,maozinha,1
22327,"demais,..",1
22328,alcoolica,1
22329,olha!,1
22330,astrologia,1
22331,casa#ficaemcasa,1
22332,mundao..,1
22333,abobado,1
22334,lascando,1
22335,@habboptbr,1
22336,participaram,1
22337,cf#quarentena,1
22338,antistresss,1
22339,#8ballpool,1
22340,caaasa!!!#anitta,1
22341,#jojotodinho,1
22342,#couronavairus,1
22343,filme!!!#habbidquarentena,1
22344,#quarentenafutfem,1
22345,frente!,1
22346,sacada,1
22347,flik,1
22348,flok,1
22349,rosca,1
22350,prosseeguir...,1
22351,gisele,1
22352,como?#churrascodoprior,1
22353,#gisellybbb,1
22354,protejer,1
22355,#rivera,1
22356,#santanadolivramento,1
22357,concordar,1
22358,romantizaram,1
22359,vida!boa,1
22360,noite.#quarentena,1
22361,metas,1
22362,realizadas,1
22363,bendito,1
22364,bloqueio,1
22365,infancia..,1
22366,papaleguas,1
22367,tipico,1
22368,#gripechinesa,1
22369,??#greysdepressao,1
22370,shondanas,1
22371,fuder,1
22372,amelia,1
22373,shippar,1
22374,#chinaassumateuvirus,1
22375,cei...??,1
22376,#vhs,1
22377,conspiracao???,1
22378,arrepiada!,1
22379,censurar..,1
22380,@camaradeputados,1
22381,@ernestofaraujo,1
22382,@wanmingyang,1
22383,#greysanantomy,1
22384,4hs,1
22385,8:40,1
22386,9hs,1
22387,infelizm..,1
22388,divertidos,1
22389,@paulogustavo31,1
22390,@tatawerneck,1
22391,sim!!!,1
22392,#estilodevida,1
